status,original_corrupted_path,new_sanitized_path_or_error
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01763710,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01763710,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01763710,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_cffc9b4f5ccc.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01746225,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01746225,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01746225,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_307b43fafc9c.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01746225,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01746225,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01746225,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_f793a3ef90ba.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use.source\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use.source.txt.source.txt","D:\breast_cancer_project_root\data\01_raw\BRCA\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use.source\sanitized_61580de38619.txt"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01730833,nanomedicine,Web,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01730833,nanomedicine,Web,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01730833,nanomedicine,Web,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_2013329a31ea.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01730833,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01730833,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01730833,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_9abe6c13f5e5.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01730833,,breast_nanomedicine_datasets_extended.master,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01730833,,breast_nanomedicine_datasets_extended.master,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01730833,,breast_nanomedicine_datasets_extended.master,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_00ef8f49c7d7.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01730833,,breast_nanomedicine_datasets.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01730833,,breast_nanomedicine_datasets.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01730833,,breast_nanomedicine_datasets.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_9c79dc3b2836.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01702129,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01702129,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01702129,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_b066c18fcf03.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01663090,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01663090,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01663090,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_1050ac113ecf.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01644890,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01644890,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01644890,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_6ab5ed2060b4.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use.source\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use.source.txt.sha256","D:\breast_cancer_project_root\data\01_raw\BRCA\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use.source\sanitized_49f78e607c93.sha256"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use","D:\breast_cancer_project_root\data\01_raw\BRCA\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use\sanitized_4a09e9b600d7"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use.sha256","D:\breast_cancer_project_root\data\01_raw\BRCA\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use\sanitized_06dd3029b09a.sha256"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use.source\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use.source.txt","D:\breast_cancer_project_root\data\01_raw\BRCA\TCGA-BRCA,TRANSCRIPTOMICS,portal,Use.source\sanitized_dc615eb7af20.txt"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01644890,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01644890,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01644890,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_144869c725c1.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01620190,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01620190,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01620190,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_7f028d1c36f1.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01583426,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01583426,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01583426,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_a8d12fab1893.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01583426,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01583426,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01583426,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_789da3e532c6.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01525966,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01525966,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01525966,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_e414f3f33b60.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01525966,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01525966,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01525966,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_fb714b63303c.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01493310,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01493310,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01493310,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_37fcd461e36e.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01493310,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01493310,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01493310,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_521f4789adce.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01489371,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01489371,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01489371,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_6bb0393afac5.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01463072,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01463072,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01463072,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_b42dac794604.csv,"
SUCCESS,D:\breast_cancer_project_root\data\01_raw\BRCA\stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer.source\stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer.source.txt,D:\breast_cancer_project_root\data\01_raw\BRCA\stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer.source\sanitized_da2934a7097f.txt
SUCCESS,D:\breast_cancer_project_root\data\01_raw\BRCA\stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer.source\stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer.source.txt.sha256,D:\breast_cancer_project_root\data\01_raw\BRCA\stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer.source\sanitized_1a5bde721f95.sha256
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01463072,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01463072,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01463072,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_354bb2c6f5fd.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01437007,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01437007,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01437007,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_689c35eb7acf.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01437007,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01437007,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01437007,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_cf723b13ca0d.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01300533,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01300533,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01300533,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_95b734223bf3.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01300533,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01300533,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01300533,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_d4390937153b.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01292369,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01292369,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01292369,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_f7348f22c81c.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01292369,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01292369,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01292369,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_2a85d8ebd71d.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01207102,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01207102,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01207102,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_15ccccaa0c6c.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01207102,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01207102,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01207102,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_e20efc2e28e8.csv,"
SUCCESS,D:\breast_cancer_project_root\data\01_raw\BRCA\stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer\stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer.sha256.source.txt,D:\breast_cancer_project_root\data\01_raw\BRCA\stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer\sanitized_f1e9a8c489dc.txt
SUCCESS,D:\breast_cancer_project_root\data\01_raw\BRCA\stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer\stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer.sha256.sha256,D:\breast_cancer_project_root\data\01_raw\BRCA\stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer\sanitized_d7cae7df6ec9.sha256
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01090128,nanomedicine,Web,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01090128,nanomedicine,Web,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01090128,nanomedicine,Web,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_de700496bec3.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01090128,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01090128,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01090128,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_d03532c50638.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01090128,,breast_nanomedicine_datasets_extended.master,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01090128,,breast_nanomedicine_datasets_extended.master,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01090128,,breast_nanomedicine_datasets_extended.master,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_5ad85a91a3ac.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01090128,,breast_nanomedicine_datasets.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01090128,,breast_nanomedicine_datasets.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01090128,,breast_nanomedicine_datasets.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_b2c32cd98298.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00934895,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT00934895,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00934895,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_3c6ca0f500e2.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00934895,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT00934895,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00934895,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_56086305db33.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00915369,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT00915369,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00915369,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_92a016a09431.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00915369,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT00915369,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00915369,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_8609f21eee68.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00856492,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT00856492,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00856492,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_b79197384521.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00856492,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT00856492,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00856492,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_76441c54351b.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00825201,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT00825201,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00825201,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_bfe736d54a34.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00821964,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT00821964,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00821964,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_8160b351046d.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00821964,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT00821964,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00821964,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_02c6c1c67c8b.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\singlecell.broadinstitute.org\single_cell_study_SCP1256\visium-demo-study,nanomedicine,Web",D:\breast_cancer_project_root\data\01_raw\BRCA\singlecell.broadinstitute.org\single_cell_study_SCP1256\sanitized_eb0f6593db5b
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\singlecell.broadinstitute.org\single_cell_study_SCP1106\stromal-cell-diversity-associated-with-immune-evasion-in-human-triple-negative-breast-cancer,nanomedicine,Web",D:\breast_cancer_project_root\data\01_raw\BRCA\singlecell.broadinstitute.org\single_cell_study_SCP1106\sanitized_aef5514bec58
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00785291,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT00785291,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00785291,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_45c4200b3b06.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00785291,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT00785291,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00785291,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_43ccfedfbabb.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00748553,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT00748553,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00748553,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_775f0d24a189.csv,"
